category,amount,gender,state,city_population,is_fraud,age,hour
4.0,282.42,0.0,46.0,4542,1,26,1.0
4.0,352.89,0.0,31.0,71485,1,50,2.0
0.0,498.19,0.0,31.0,71485,1,50,2.0
2.0,8.75,0.0,46.0,4542,1,26,3.0
11.0,946.81,0.0,31.0,71485,1,50,3.0
4.0,320.52,0.0,31.0,71485,1,50,3.0
4.0,322.33,0.0,46.0,4542,1,26,8.0
4.0,315.26,0.0,46.0,4542,1,26,11.0
11.0,877.46,0.0,46.0,4542,1,26,22.0
6.0,245.73,0.0,31.0,71485,1,50,22.0
1.0,124.99,0.0,31.0,71485,1,50,22.0
5.0,20.8,0.0,31.0,71485,1,50,22.0
7.0,17.71,0.0,31.0,71485,1,50,22.0
11.0,1202.36,0.0,46.0,4542,1,26,22.0
7.0,20.53,0.0,31.0,71485,1,50,23.0
11.0,1026.35,0.0,46.0,4542,1,26,23.0
11.0,1011.53,0.0,46.0,4542,1,26,23.0
4.0,317.76,0.0,46.0,4542,1,26,0.0
4.0,327.8,0.0,38.0,2158,1,63,0.0
3.0,13.28,0.0,17.0,443,1,77,1.0
4.0,272.83,1.0,18.0,8512,1,72,1.0
4.0,303.74,0.0,46.0,4542,1,26,1.0
4.0,327.52,1.0,18.0,8512,1,72,1.0
2.0,10.7,0.0,46.0,4542,1,26,1.0
9.0,8.09,1.0,18.0,8512,1,72,15.0
9.0,6.65,1.0,18.0,8512,1,72,22.0
8.0,761.27,0.0,38.0,2158,1,63,22.0
11.0,995.11,0.0,46.0,4542,1,26,22.0
12.0,988.01,1.0,18.0,8512,1,72,22.0
11.0,1008.29,0.0,17.0,443,1,77,22.0
13.0,2.78,0.0,38.0,2158,1,63,23.0
10.0,47.23,0.0,38.0,2158,1,63,23.0
11.0,1072.86,0.0,38.0,2158,1,63,23.0
11.0,1045.75,1.0,18.0,8512,1,72,23.0
8.0,924.21,0.0,38.0,2158,1,63,23.0
4.0,335.13,0.0,38.0,2158,1,63,0.0
4.0,331.73,0.0,17.0,443,1,77,0.0
4.0,306.63,0.0,17.0,443,1,77,3.0
11.0,1145.83,1.0,18.0,8512,1,72,22.0
11.0,893.46,1.0,18.0,8512,1,72,22.0
9.0,8.48,1.0,18.0,8512,1,72,23.0
4.0,287.52,1.0,16.0,409656,1,38,1.0
4.0,306.43,1.0,16.0,409656,1,38,2.0
3.0,9.47,1.0,16.0,409656,1,38,2.0
11.0,890.66,0.0,22.0,6951,1,39,2.0
11.0,846.35,0.0,22.0,6951,1,39,2.0
4.0,309.99,1.0,16.0,409656,1,38,2.0
8.0,785.08,1.0,16.0,409656,1,38,2.0
8.0,806.03,0.0,22.0,6951,1,39,3.0
12.0,899.05,1.0,16.0,409656,1,38,22.0
5.0,22.9,1.0,16.0,409656,1,38,22.0
5.0,20.94,0.0,22.0,6951,1,39,23.0
4.0,252.79,1.0,16.0,409656,1,38,0.0
12.0,727.2,0.0,22.0,6951,1,39,0.0
4.0,298.98,0.0,18.0,6581,1,60,0.0
8.0,842.63,0.0,22.0,6951,1,39,1.0
4.0,282.31,1.0,45.0,9815,1,49,1.0
4.0,288.67,1.0,45.0,9815,1,49,2.0
11.0,921.14,0.0,22.0,6951,1,39,5.0
12.0,915.56,1.0,45.0,9815,1,49,22.0
12.0,973.1,0.0,18.0,6581,1,60,22.0
6.0,217.24,0.0,22.0,6951,1,39,22.0
11.0,1001.38,1.0,45.0,9815,1,49,22.0
11.0,995.86,1.0,16.0,409656,1,38,23.0
8.0,839.31,1.0,16.0,409656,1,38,23.0
12.0,962.61,0.0,18.0,6581,1,60,23.0
4.0,282.31,1.0,45.0,9815,1,49,0.0
4.0,281.57,1.0,45.0,9815,1,49,0.0
2.0,9.89,0.0,18.0,6581,1,60,0.0
4.0,299.61,1.0,45.0,9815,1,49,2.0
2.0,6.26,0.0,18.0,6581,1,60,3.0
4.0,274.28,1.0,45.0,9815,1,49,3.0
4.0,337.11,1.0,45.0,9815,1,49,3.0
9.0,7.7,0.0,18.0,6581,1,60,19.0
13.0,10.93,1.0,45.0,9815,1,49,20.0
12.0,875.77,1.0,45.0,9815,1,49,22.0
13.0,9.75,0.0,18.0,6581,1,60,22.0
12.0,974.6,0.0,18.0,6581,1,60,23.0
12.0,881.47,1.0,45.0,9815,1,49,23.0
2.0,21.74,0.0,37.0,217,1,95,7.0
4.0,304.91,0.0,37.0,217,1,95,7.0
4.0,301.08,0.0,37.0,217,1,95,22.0
12.0,733.98,0.0,37.0,217,1,95,22.0
11.0,1100.0,0.0,37.0,217,1,95,22.0
8.0,709.61,0.0,37.0,217,1,95,23.0
0.0,645.21,0.0,37.0,217,1,95,23.0
8.0,764.72,0.0,37.0,217,1,95,23.0
8.0,739.44,0.0,23.0,753116,1,52,1.0
4.0,349.58,0.0,23.0,753116,1,52,1.0
11.0,718.89,0.0,23.0,753116,1,52,1.0
8.0,895.96,0.0,23.0,753116,1,52,2.0
4.0,355.09,0.0,23.0,753116,1,52,2.0
0.0,584.94,0.0,37.0,217,1,95,22.0
6.0,248.97,0.0,23.0,753116,1,52,22.0
11.0,936.08,0.0,37.0,217,1,95,22.0
13.0,3.1,0.0,37.0,217,1,95,23.0
0.0,457.21,0.0,23.0,753116,1,52,0.0
11.0,942.21,0.0,23.0,753116,1,52,1.0
11.0,1009.11,0.0,23.0,753116,1,52,1.0
11.0,982.68,0.0,23.0,753116,1,52,2.0
4.0,353.7,0.0,23.0,753116,1,52,3.0
4.0,300.43,0.0,9.0,3699,1,75,3.0
8.0,833.85,0.0,9.0,3699,1,75,22.0
8.0,868.58,0.0,9.0,3699,1,75,23.0
8.0,857.84,0.0,9.0,3699,1,75,23.0
4.0,320.56,0.0,9.0,3699,1,75,0.0
4.0,343.12,0.0,37.0,260,1,67,1.0
4.0,319.09,0.0,37.0,260,1,67,1.0
4.0,296.72,0.0,37.0,260,1,67,2.0
3.0,15.55,0.0,37.0,260,1,67,3.0
4.0,313.89,0.0,9.0,3699,1,75,3.0
7.0,6.76,0.0,37.0,260,1,67,12.0
11.0,932.73,0.0,37.0,260,1,67,14.0
11.0,1139.52,0.0,9.0,3699,1,75,15.0
12.0,1013.9,0.0,9.0,3699,1,75,17.0
11.0,1036.15,0.0,9.0,3699,1,75,21.0
10.0,50.43,0.0,37.0,260,1,67,22.0
11.0,906.95,0.0,9.0,3699,1,75,23.0
8.0,891.19,1.0,49.0,5512,1,44,0.0
4.0,267.75,1.0,49.0,5512,1,44,1.0
4.0,283.6,1.0,49.0,5512,1,44,1.0
8.0,750.98,1.0,49.0,5512,1,44,2.0
2.0,19.06,0.0,37.0,260,1,67,2.0
4.0,305.45,1.0,49.0,5512,1,44,7.0
12.0,863.14,0.0,37.0,260,1,67,17.0
11.0,866.93,1.0,49.0,5512,1,44,18.0
0.0,434.76,1.0,34.0,8019,1,96,20.0
12.0,956.59,1.0,34.0,8019,1,96,22.0
8.0,821.67,0.0,37.0,260,1,67,22.0
11.0,906.86,0.0,37.0,260,1,67,22.0
12.0,972.15,0.0,37.0,260,1,67,22.0
8.0,698.9,0.0,37.0,260,1,67,22.0
11.0,855.07,1.0,34.0,8019,1,96,23.0
8.0,719.38,1.0,34.0,8019,1,96,23.0
1.0,112.09,0.0,37.0,260,1,67,23.0
12.0,899.14,1.0,34.0,8019,1,96,23.0
4.0,262.35,1.0,49.0,5512,1,44,2.0
2.0,7.62,1.0,49.0,5512,1,44,3.0
6.0,244.03,1.0,34.0,8019,1,96,22.0
12.0,736.9,1.0,49.0,5512,1,44,22.0
12.0,895.43,1.0,34.0,8019,1,96,23.0
11.0,886.88,1.0,34.0,8019,1,96,23.0
8.0,754.16,1.0,34.0,8019,1,96,23.0
9.0,8.51,1.0,49.0,5512,1,44,23.0
8.0,906.03,1.0,34.0,8019,1,96,23.0
11.0,924.6,1.0,49.0,5512,1,44,23.0
8.0,761.08,0.0,37.0,917,1,29,2.0
8.0,714.34,0.0,37.0,917,1,29,2.0
4.0,362.28,0.0,37.0,917,1,29,3.0
7.0,16.98,0.0,37.0,917,1,29,22.0
0.0,470.75,0.0,37.0,917,1,29,23.0
7.0,18.95,0.0,37.0,917,1,29,23.0
4.0,309.88,0.0,37.0,917,1,29,0.0
9.0,669.15,0.0,37.0,917,1,29,10.0
12.0,832.6,0.0,37.0,917,1,29,23.0
4.0,326.42,1.0,29.0,1517,1,72,0.0
4.0,283.02,0.0,36.0,413574,1,56,0.0
2.0,19.04,1.0,29.0,1517,1,72,3.0
2.0,18.86,1.0,29.0,1517,1,72,3.0
12.0,1010.53,0.0,36.0,413574,1,56,17.0
11.0,1146.72,0.0,36.0,413574,1,56,22.0
8.0,1045.4,0.0,36.0,413574,1,56,22.0
8.0,749.12,1.0,29.0,1517,1,72,22.0
11.0,1048.8,1.0,29.0,1517,1,72,23.0
8.0,852.75,1.0,29.0,1517,1,72,23.0
4.0,300.37,1.0,29.0,1517,1,72,0.0
2.0,10.57,0.0,15.0,78968,1,56,0.0
2.0,7.73,0.0,36.0,413574,1,56,0.0
4.0,293.05,1.0,9.0,32891,1,37,1.0
4.0,339.39,1.0,29.0,1517,1,72,1.0
4.0,330.07,1.0,29.0,1517,1,72,1.0
4.0,312.44,1.0,29.0,1517,1,72,1.0
4.0,312.06,1.0,9.0,32891,1,37,3.0
4.0,344.93,0.0,25.0,1923,1,64,5.0
12.0,796.29,0.0,25.0,1923,1,64,13.0
0.0,666.29,0.0,25.0,1923,1,64,14.0
11.0,957.32,0.0,15.0,78968,1,56,21.0
11.0,1187.81,1.0,9.0,32891,1,37,21.0
12.0,975.64,0.0,36.0,413574,1,56,22.0
8.0,740.52,0.0,36.0,413574,1,56,22.0
11.0,850.2,0.0,25.0,1923,1,64,22.0
11.0,959.62,0.0,36.0,413574,1,56,22.0
8.0,766.14,0.0,15.0,78968,1,56,22.0
11.0,976.94,0.0,36.0,413574,1,56,22.0
11.0,1121.57,1.0,43.0,316665,1,33,22.0
11.0,1082.52,0.0,25.0,1923,1,64,22.0
11.0,1058.62,1.0,9.0,32891,1,37,22.0
11.0,1197.66,1.0,9.0,32891,1,37,23.0
8.0,881.95,0.0,36.0,413574,1,56,23.0
8.0,952.71,1.0,29.0,1517,1,72,23.0
3.0,15.46,1.0,48.0,1628,1,56,0.0
4.0,303.92,1.0,9.0,32891,1,37,0.0
2.0,8.09,0.0,15.0,78968,1,56,0.0
4.0,261.74,1.0,9.0,32891,1,37,1.0
8.0,744.47,1.0,9.0,32891,1,37,1.0
4.0,279.74,1.0,43.0,316665,1,33,1.0
8.0,934.61,1.0,43.0,316665,1,33,1.0
2.0,10.65,1.0,9.0,32891,1,37,1.0
4.0,256.61,0.0,15.0,78968,1,56,2.0
4.0,296.31,1.0,43.0,316665,1,33,2.0
4.0,331.61,1.0,48.0,1628,1,56,3.0
10.0,49.1,1.0,48.0,1628,1,56,14.0
8.0,771.86,0.0,15.0,78968,1,56,17.0
8.0,810.12,0.0,15.0,78968,1,56,22.0
11.0,843.5,1.0,9.0,32891,1,37,22.0
12.0,919.04,0.0,25.0,1923,1,64,22.0
11.0,1049.13,0.0,15.0,78968,1,56,22.0
11.0,1065.56,1.0,43.0,316665,1,33,22.0
4.0,333.2,1.0,48.0,1628,1,56,22.0
9.0,8.01,0.0,23.0,12568,1,66,23.0
8.0,795.14,0.0,15.0,78968,1,56,23.0
11.0,1203.08,1.0,48.0,1628,1,56,23.0
11.0,911.2,1.0,43.0,316665,1,33,23.0
11.0,933.51,0.0,15.0,78968,1,56,23.0
8.0,740.22,0.0,15.0,78968,1,56,23.0
12.0,740.88,1.0,43.0,316665,1,33,23.0
12.0,795.17,1.0,9.0,32891,1,37,23.0
11.0,948.65,0.0,25.0,1923,1,64,23.0
2.0,11.14,0.0,23.0,12568,1,66,0.0
2.0,12.44,0.0,23.0,12568,1,66,0.0
2.0,11.92,1.0,29.0,566,1,49,1.0
2.0,8.47,0.0,23.0,12568,1,66,1.0
4.0,277.43,1.0,29.0,566,1,49,3.0
4.0,274.29,0.0,23.0,12568,1,66,3.0
7.0,22.44,0.0,23.0,12568,1,66,22.0
8.0,760.67,1.0,48.0,1628,1,56,22.0
1.0,124.56,0.0,23.0,12568,1,66,22.0
11.0,1006.25,0.0,23.0,12568,1,66,22.0
8.0,758.93,1.0,29.0,566,1,49,23.0
8.0,831.25,1.0,29.0,566,1,49,23.0
8.0,805.42,0.0,23.0,12568,1,66,23.0
8.0,668.2,1.0,48.0,1628,1,56,23.0
12.0,753.34,1.0,29.0,566,1,49,23.0
10.0,48.98,1.0,48.0,1628,1,56,23.0
11.0,1000.0,0.0,23.0,12568,1,66,23.0
2.0,13.81,1.0,29.0,566,1,49,1.0
2.0,11.15,1.0,29.0,566,1,49,1.0
4.0,292.64,1.0,32.0,899,1,56,10.0
11.0,1170.45,1.0,29.0,566,1,49,22.0
11.0,891.66,1.0,29.0,566,1,49,23.0
8.0,715.01,1.0,29.0,566,1,49,23.0
13.0,12.32,1.0,29.0,566,1,49,23.0
12.0,779.75,1.0,29.0,566,1,49,23.0
11.0,1010.72,1.0,32.0,899,1,56,23.0
12.0,848.7,1.0,32.0,899,1,56,23.0
4.0,338.44,1.0,32.0,899,1,56,23.0
7.0,18.01,1.0,29.0,566,1,49,23.0
11.0,1070.81,1.0,32.0,899,1,56,23.0
3.0,12.73,1.0,32.0,899,1,56,2.0
8.0,759.92,1.0,32.0,899,1,56,22.0
9.0,50.26,1.0,32.0,899,1,56,23.0
11.0,1071.55,1.0,32.0,899,1,56,23.0
8.0,844.8,1.0,32.0,899,1,56,23.0
11.0,989.44,1.0,32.0,899,1,56,23.0
4.0,282.4,0.0,12.0,1583,1,25,1.0
4.0,300.89,0.0,12.0,1583,1,25,2.0
4.0,288.03,0.0,12.0,1583,1,25,8.0
8.0,905.07,0.0,12.0,1583,1,25,22.0
11.0,1006.38,0.0,12.0,1583,1,25,22.0
8.0,748.18,0.0,12.0,1583,1,25,22.0
8.0,724.88,0.0,12.0,1583,1,25,23.0
11.0,974.87,0.0,12.0,1583,1,25,22.0
4.0,300.31,1.0,35.0,177,1,50,0.0
2.0,9.18,0.0,12.0,533,1,34,0.0
2.0,13.14,0.0,12.0,533,1,34,0.0
11.0,997.49,0.0,12.0,533,1,34,0.0
4.0,298.45,1.0,35.0,177,1,50,0.0
3.0,9.01,1.0,35.0,177,1,50,1.0
12.0,794.74,0.0,12.0,533,1,34,1.0
12.0,766.77,0.0,12.0,533,1,34,1.0
4.0,286.4,0.0,4.0,2383912,1,65,1.0
4.0,314.47,0.0,4.0,2383912,1,65,2.0
4.0,294.73,1.0,38.0,1762,1,62,2.0
4.0,321.87,1.0,38.0,1762,1,62,3.0
4.0,341.21,0.0,12.0,533,1,34,3.0
3.0,17.3,1.0,38.0,1762,1,62,3.0
11.0,1154.83,0.0,12.0,533,1,34,10.0
12.0,753.61,1.0,38.0,1762,1,62,14.0
7.0,22.98,0.0,4.0,2383912,1,65,16.0
8.0,763.37,0.0,4.0,2383912,1,65,16.0
12.0,765.34,1.0,35.0,177,1,50,22.0
6.0,259.52,0.0,12.0,533,1,34,22.0
11.0,1029.22,0.0,4.0,2383912,1,65,22.0
8.0,752.36,1.0,35.0,177,1,50,22.0
6.0,248.66,0.0,12.0,533,1,34,23.0
6.0,247.96,0.0,12.0,533,1,34,23.0
8.0,672.71,0.0,4.0,2383912,1,65,23.0
8.0,736.87,1.0,35.0,177,1,50,23.0
9.0,807.09,0.0,12.0,533,1,34,0.0
11.0,856.76,0.0,12.0,533,1,34,0.0
4.0,334.1,0.0,12.0,533,1,34,1.0
2.0,17.3,0.0,44.0,2078,1,61,1.0
2.0,22.1,1.0,38.0,1762,1,62,2.0
4.0,355.06,0.0,12.0,533,1,34,2.0
3.0,12.6,0.0,44.0,2078,1,61,2.0
2.0,13.93,1.0,35.0,177,1,50,3.0
11.0,1075.51,0.0,12.0,533,1,34,11.0
12.0,932.02,0.0,4.0,2383912,1,65,18.0
12.0,873.31,0.0,4.0,2383912,1,65,20.0
8.0,847.22,0.0,4.0,2383912,1,65,21.0
4.0,339.6,1.0,38.0,1762,1,62,22.0
7.0,16.81,1.0,35.0,177,1,50,22.0
0.0,458.41,1.0,35.0,177,1,50,22.0
11.0,1032.55,1.0,35.0,177,1,50,22.0
11.0,1088.26,1.0,38.0,1762,1,62,22.0
11.0,1061.58,1.0,38.0,1762,1,62,22.0
11.0,1140.22,1.0,35.0,177,1,50,22.0
8.0,811.86,1.0,35.0,177,1,50,23.0
6.0,221.76,0.0,12.0,533,1,34,23.0
12.0,870.25,0.0,44.0,2078,1,61,23.0
4.0,311.78,0.0,1.0,15647,1,66,0.0
4.0,321.73,0.0,32.0,606,1,35,0.0
4.0,317.09,0.0,44.0,2078,1,61,0.0
4.0,306.45,0.0,44.0,2078,1,61,1.0
11.0,1124.48,0.0,32.0,606,1,35,1.0
3.0,11.72,1.0,22.0,31515,1,52,2.0
4.0,376.59,0.0,32.0,606,1,35,2.0
4.0,317.61,0.0,1.0,15647,1,66,2.0
4.0,299.02,0.0,44.0,2078,1,61,3.0
11.0,1113.79,0.0,32.0,606,1,35,6.0
4.0,326.86,0.0,44.0,2078,1,61,10.0
8.0,845.41,0.0,44.0,2078,1,61,16.0
13.0,8.58,0.0,32.0,606,1,35,22.0
11.0,1083.8,1.0,22.0,31515,1,52,22.0
11.0,1037.39,1.0,22.0,31515,1,52,22.0
4.0,317.53,0.0,44.0,2078,1,61,23.0
12.0,1022.18,0.0,1.0,15647,1,66,23.0
7.0,20.41,0.0,32.0,606,1,35,23.0
8.0,702.33,0.0,1.0,15647,1,66,23.0
4.0,320.41,1.0,22.0,31515,1,52,0.0
11.0,1055.35,0.0,32.0,606,1,35,0.0
4.0,292.53,1.0,25.0,3451,1,40,0.0
4.0,327.98,1.0,25.0,3451,1,40,1.0
11.0,786.02,0.0,32.0,606,1,35,1.0
4.0,309.97,1.0,25.0,3451,1,40,1.0
9.0,735.44,0.0,32.0,606,1,35,2.0
3.0,8.17,1.0,22.0,31515,1,52,2.0
2.0,8.01,1.0,22.0,31515,1,52,2.0
2.0,11.1,0.0,32.0,606,1,35,2.0
4.0,341.3,0.0,32.0,606,1,35,3.0
11.0,1073.89,0.0,32.0,606,1,35,3.0
11.0,968.03,0.0,1.0,15647,1,66,13.0
0.0,476.62,1.0,22.0,31515,1,52,13.0
8.0,735.45,1.0,22.0,31515,1,52,18.0
11.0,958.88,1.0,22.0,31515,1,52,20.0
11.0,1008.0,1.0,25.0,3451,1,40,22.0
10.0,21.24,0.0,32.0,606,1,35,22.0
12.0,964.64,0.0,1.0,15647,1,66,22.0
1.0,111.61,0.0,32.0,606,1,35,22.0
11.0,978.97,0.0,1.0,15647,1,66,22.0
9.0,8.58,1.0,25.0,3451,1,40,22.0
4.0,303.13,0.0,1.0,15647,1,66,22.0
8.0,820.89,0.0,1.0,15647,1,66,22.0
8.0,1004.26,1.0,22.0,31515,1,52,22.0
12.0,754.16,1.0,25.0,3451,1,40,23.0
11.0,829.79,1.0,25.0,3451,1,40,23.0
3.0,12.53,1.0,25.0,3451,1,40,1.0
4.0,331.0,1.0,4.0,381459,1,50,2.0
8.0,881.09,1.0,4.0,381459,1,50,10.0
12.0,900.4,1.0,4.0,381459,1,50,16.0
11.0,1030.28,1.0,25.0,3451,1,40,19.0
12.0,876.6,1.0,4.0,381459,1,50,22.0
11.0,953.89,1.0,4.0,381459,1,50,22.0
9.0,8.78,1.0,4.0,381459,1,50,23.0
11.0,1033.53,1.0,4.0,381459,1,50,23.0
11.0,1008.54,0.0,12.0,2036,1,52,0.0
4.0,350.48,0.0,12.0,2036,1,52,1.0
8.0,873.73,0.0,12.0,2036,1,52,1.0
4.0,319.55,1.0,4.0,381459,1,50,9.0
8.0,796.55,1.0,4.0,381459,1,50,23.0
10.0,19.9,0.0,12.0,2036,1,52,23.0
12.0,835.85,0.0,12.0,2036,1,52,0.0
4.0,344.49,0.0,12.0,2036,1,52,3.0
11.0,1201.24,0.0,12.0,2036,1,52,7.0
10.0,21.25,0.0,12.0,2036,1,52,22.0
6.0,253.93,0.0,12.0,2036,1,52,22.0
6.0,277.72,0.0,12.0,2036,1,52,22.0
7.0,19.41,0.0,12.0,2036,1,52,23.0
7.0,24.09,0.0,12.0,2036,1,52,23.0
4.0,384.91,0.0,40.0,167,1,35,1.0
9.0,800.91,0.0,40.0,167,1,35,2.0
2.0,10.02,0.0,40.0,167,1,35,2.0
2.0,22.22,0.0,24.0,1146,1,95,8.0
5.0,19.06,0.0,40.0,167,1,35,22.0
7.0,20.19,0.0,40.0,167,1,35,22.0
1.0,115.37,0.0,40.0,167,1,35,23.0
8.0,802.05,0.0,40.0,167,1,35,0.0
2.0,18.96,0.0,24.0,1146,1,95,0.0
11.0,976.26,0.0,40.0,167,1,35,1.0
4.0,303.31,0.0,40.0,14267,1,61,3.0
7.0,19.8,0.0,40.0,14267,1,61,12.0
13.0,10.62,0.0,40.0,167,1,35,13.0
1.0,129.81,0.0,40.0,167,1,35,15.0
12.0,756.81,0.0,40.0,14267,1,61,16.0
7.0,17.36,0.0,40.0,167,1,35,19.0
0.0,504.18,0.0,40.0,167,1,35,22.0
8.0,830.09,0.0,40.0,14267,1,61,22.0
11.0,1087.53,0.0,24.0,1146,1,95,22.0
11.0,991.22,0.0,24.0,1146,1,95,22.0
6.0,279.43,0.0,40.0,167,1,35,23.0
10.0,23.71,0.0,40.0,167,1,35,23.0
2.0,9.6,0.0,40.0,14267,1,61,0.0
4.0,294.91,0.0,40.0,14267,1,61,1.0
4.0,292.57,0.0,40.0,14267,1,61,7.0
13.0,11.56,0.0,40.0,14267,1,61,22.0
8.0,668.01,0.0,40.0,14267,1,61,22.0
11.0,938.92,0.0,40.0,14267,1,61,23.0
8.0,882.02,0.0,40.0,14267,1,61,23.0
4.0,339.83,0.0,41.0,343,1,52,0.0
11.0,991.51,0.0,41.0,343,1,52,1.0
2.0,7.61,0.0,41.0,343,1,52,1.0
4.0,289.37,1.0,43.0,13602,1,40,3.0
8.0,690.49,0.0,41.0,343,1,52,3.0
4.0,324.74,1.0,43.0,13602,1,40,4.0
4.0,331.33,0.0,41.0,343,1,52,4.0
4.0,356.2,0.0,41.0,343,1,52,8.0
6.0,249.56,0.0,41.0,343,1,52,12.0
1.0,123.13,0.0,41.0,343,1,52,19.0
11.0,1047.6,1.0,43.0,13602,1,40,19.0
0.0,527.58,0.0,41.0,343,1,52,20.0
11.0,1258.38,1.0,43.0,13602,1,40,22.0
0.0,509.5,1.0,43.0,13602,1,40,22.0
12.0,852.52,1.0,43.0,13602,1,40,22.0
12.0,672.46,1.0,43.0,13602,1,40,23.0
11.0,983.68,1.0,43.0,13602,1,40,23.0
7.0,20.59,0.0,41.0,343,1,52,23.0
8.0,849.21,1.0,43.0,13602,1,40,0.0
4.0,346.99,0.0,41.0,343,1,52,1.0
3.0,7.41,0.0,34.0,1166,1,41,2.0
8.0,784.85,0.0,41.0,343,1,52,9.0
12.0,829.62,0.0,41.0,343,1,52,10.0
11.0,1124.39,0.0,34.0,1166,1,41,11.0
6.0,243.3,0.0,34.0,1166,1,41,17.0
11.0,1093.28,1.0,41.0,52,1,34,19.0
7.0,23.72,0.0,34.0,1166,1,41,20.0
4.0,347.52,1.0,41.0,52,1,34,20.0
6.0,243.63,0.0,41.0,343,1,52,20.0
12.0,876.63,0.0,41.0,343,1,52,22.0
12.0,882.45,0.0,14.0,530,1,56,22.0
10.0,23.42,0.0,34.0,1166,1,41,22.0
12.0,795.98,0.0,14.0,530,1,56,22.0
0.0,515.79,0.0,41.0,343,1,52,22.0
11.0,1067.57,1.0,43.0,13602,1,40,22.0
0.0,535.23,1.0,43.0,13602,1,40,22.0
11.0,1006.41,1.0,41.0,52,1,34,23.0
8.0,753.33,0.0,14.0,530,1,56,23.0
11.0,1082.35,0.0,14.0,530,1,56,23.0
8.0,950.14,1.0,41.0,52,1,34,23.0
4.0,299.98,1.0,46.0,970,1,30,0.0
2.0,7.62,1.0,41.0,52,1,34,0.0
12.0,1174.93,0.0,34.0,1166,1,41,0.0
4.0,376.06,0.0,34.0,1166,1,41,1.0
2.0,8.54,1.0,37.0,1302,1,47,3.0
4.0,272.4,1.0,37.0,1302,1,47,3.0
4.0,299.92,1.0,41.0,52,1,34,3.0
4.0,269.15,0.0,15.0,64438,1,55,7.0
4.0,309.03,1.0,41.0,52,1,34,7.0
4.0,349.83,0.0,34.0,1166,1,41,7.0
11.0,896.32,1.0,46.0,970,1,30,14.0
11.0,1229.99,1.0,46.0,970,1,30,14.0
9.0,8.22,1.0,46.0,970,1,30,15.0
8.0,813.03,0.0,15.0,64438,1,55,16.0
4.0,286.51,1.0,46.0,970,1,30,18.0
11.0,1066.84,1.0,41.0,52,1,34,18.0
11.0,950.67,1.0,46.0,970,1,30,18.0
11.0,1153.76,0.0,15.0,64438,1,55,22.0
11.0,1117.28,1.0,46.0,970,1,30,22.0
4.0,302.31,1.0,41.0,52,1,34,22.0
8.0,810.66,1.0,41.0,52,1,34,22.0
8.0,818.01,0.0,15.0,64438,1,55,22.0
10.0,22.1,0.0,34.0,1166,1,41,22.0
12.0,877.38,1.0,41.0,52,1,34,22.0
4.0,314.03,1.0,46.0,970,1,30,23.0
12.0,746.73,1.0,37.0,1302,1,47,23.0
12.0,815.78,1.0,41.0,52,1,34,23.0
11.0,846.24,0.0,15.0,64438,1,55,23.0
11.0,991.36,1.0,46.0,970,1,30,23.0
12.0,1039.23,0.0,15.0,64438,1,55,23.0
11.0,1193.52,1.0,46.0,970,1,30,23.0
2.0,10.19,1.0,5.0,565,1,45,9.0
11.0,1065.73,1.0,46.0,970,1,30,13.0
12.0,755.66,1.0,46.0,970,1,30,19.0
4.0,297.64,1.0,37.0,1302,1,47,22.0
11.0,914.23,1.0,46.0,970,1,30,22.0
11.0,859.91,1.0,37.0,1302,1,47,22.0
9.0,9.63,1.0,37.0,1302,1,47,22.0
8.0,993.27,0.0,15.0,64438,1,55,22.0
11.0,1061.19,1.0,37.0,1302,1,47,23.0
11.0,899.68,1.0,37.0,1302,1,47,23.0
11.0,935.15,0.0,15.0,64438,1,55,23.0
1.0,109.53,1.0,5.0,565,1,45,23.0
8.0,871.47,1.0,46.0,970,1,30,23.0
4.0,356.49,1.0,10.0,782,1,42,2.0
2.0,9.36,1.0,5.0,565,1,45,3.0
4.0,304.14,1.0,10.0,782,1,42,22.0
4.0,327.9,1.0,5.0,565,1,45,22.0
11.0,1073.2,1.0,5.0,565,1,45,22.0
4.0,368.47,1.0,5.0,565,1,45,22.0
5.0,20.68,1.0,5.0,565,1,45,22.0
8.0,638.58,1.0,5.0,565,1,45,23.0
2.0,16.44,0.0,47.0,759,1,67,1.0
4.0,311.02,1.0,10.0,782,1,42,2.0
4.0,325.92,0.0,47.0,759,1,67,3.0
4.0,292.27,1.0,10.0,782,1,42,12.0
11.0,996.79,1.0,10.0,782,1,42,22.0
12.0,799.47,1.0,10.0,782,1,42,22.0
11.0,1206.74,1.0,10.0,782,1,42,22.0
12.0,639.83,1.0,10.0,782,1,42,22.0
4.0,324.28,1.0,10.0,782,1,42,22.0
11.0,1060.28,1.0,10.0,782,1,42,23.0
8.0,857.88,1.0,10.0,782,1,42,23.0
0.0,541.87,0.0,47.0,759,1,67,23.0
0.0,580.75,0.0,47.0,759,1,67,23.0
8.0,749.73,1.0,10.0,782,1,42,23.0
11.0,1107.33,1.0,10.0,782,1,42,23.0
6.0,368.65,0.0,47.0,759,1,67,23.0
12.0,824.08,0.0,47.0,759,1,67,23.0
11.0,962.97,0.0,47.0,759,1,67,23.0
9.0,816.56,0.0,37.0,1530,1,37,1.0
2.0,20.41,0.0,47.0,759,1,67,1.0
2.0,21.52,1.0,15.0,137,1,57,1.0
